UniqueID,Residence,Education,HouseHeadSex,Age,NumChild,WealthIndexOriginal,WealthIndex
3719,Urban,Incomplete Primary,Female,19,0,236166,449509
3720,Urban,Incomplete Primary,Male,23,0,120729,334072
3721,Urban,Complete Primary,Male,27,0,180929,394272
3722,Urban,Higher,Male,49,2,128020,341363
3723,Urban,Incomplete Primary,Male,22,0,50510,263853
3724,Urban,Incomplete Primary,Male,35,3,43552,256895
3725,Urban,Complete Primary,Female,31,2,-1978,211365
3726,Urban,No Education,Male,36,3,64090,277433
3727,Urban,Complete Secondary,Male,30,1,186384,399727
3728,Urban,Higher,Male,18,0,115592,328935
3729,Urban,Incomplete Secondary,Male,17,0,115592,328935
3730,Urban,Higher,Male,23,1,86241,299584
3731,Urban,Incomplete Primary,Male,23,1,80209,293552
3732,Urban,Complete Secondary,Male,40,3,171873,385216
3733,Urban,Incomplete Secondary,Male,17,0,53906,267249
3734,Urban,Complete Secondary,Male,42,7,113541,326884
3735,Urban,Incomplete Secondary,Male,15,0,113541,326884
3736,Urban,Incomplete Secondary,Male,25,1,96010,309353
3737,Urban,Higher,Female,26,0,100017,313360
3738,Urban,Complete Primary,Male,22,2,115222,328565
3739,Urban,Complete Primary,Male,16,0,57307,270650
3740,Urban,Incomplete Secondary,Male,24,1,47612,260955
3741,Urban,Complete Primary,Male,20,1,100625,313968
3742,Urban,Incomplete Primary,Male,15,0,100625,313968
3743,Urban,Higher,Male,20,0,105037,318380
3744,Urban,Higher,Male,38,2,122380,335723
3745,Urban,Incomplete Secondary,Female,17,0,156561,369904
3746,Urban,Incomplete Secondary,Male,16,0,161633,374976
3747,Urban,Incomplete Primary,Male,31,1,305383,518726
3748,Urban,Higher,Female,31,2,223668,437011
3749,Urban,Higher,Female,23,0,190049,403392
3750,Urban,Higher,Female,32,0,220235,433578
3751,Urban,Higher,Male,31,2,175528,388871
3752,Urban,Incomplete Primary,Female,29,0,83892,297235
3753,Urban,Incomplete Secondary,Male,22,0,120679,334022
3754,Urban,Higher,Male,28,1,229518,442861
3755,Urban,Incomplete Primary,Male,16,0,229518,442861
3756,Urban,Incomplete Secondary,Female,20,0,43473,256816
3757,Urban,Incomplete Secondary,Female,35,1,139000,352343
3758,Urban,Incomplete Primary,Female,27,0,107320,320663
3759,Urban,Higher,Female,26,0,107320,320663
3760,Urban,Higher,Male,32,0,236374,449717
3761,Urban,Incomplete Primary,Male,23,1,236374,449717
3762,Urban,No Education,Female,30,0,72206,285549
3763,Urban,Complete Secondary,Female,35,3,250501,463844
3764,Urban,Incomplete Secondary,Female,18,0,250501,463844
3765,Urban,Incomplete Secondary,Female,16,0,250501,463844
3766,Urban,Higher,Male,41,4,215363,428706
3767,Urban,Incomplete Primary,Male,19,0,215363,428706
3768,Urban,Complete Secondary,Male,33,3,203933,417276
3769,Urban,Incomplete Primary,Female,35,1,148689,362032
3770,Urban,Incomplete Primary,Male,32,3,221624,434967
3771,Urban,Incomplete Primary,Male,19,0,221624,434967
3772,Urban,No Education,Female,44,3,167751,381094
3773,Urban,Incomplete Secondary,Female,22,0,167751,381094
3774,Urban,No Education,Female,43,2,120947,334290
3775,Urban,Incomplete Secondary,Female,27,0,55083,268426
3776,Urban,Incomplete Primary,Female,24,0,55083,268426
3777,Urban,Higher,Female,31,0,204659,418002
3778,Urban,Higher,Female,28,0,204659,418002
3779,Urban,Higher,Female,27,1,202048,415391
3780,Rural,No Education,Female,49,6,-74459,138884
3781,Rural,No Education,Female,17,0,-74459,138884
3782,Rural,No Education,Male,46,7,-55836,157507
3783,Rural,Incomplete Primary,Male,20,0,-55836,157507
3784,Rural,Incomplete Primary,Male,40,4,-41646,171697
3785,Rural,No Education,Male,18,0,-41646,171697
3786,Rural,No Education,Male,19,1,-41646,171697
3787,Rural,No Education,Male,45,9,-77658,135685
3788,Rural,Incomplete Primary,Male,26,3,-81290,132053
3789,Rural,Incomplete Primary,Male,32,3,-66004,147339
3790,Rural,No Education,Male,23,2,-76718,136625
3791,Rural,Incomplete Primary,Female,20,1,-79517,133826
3792,Rural,No Education,Female,45,2,-75386,137957
3793,Rural,No Education,Female,40,2,-46261,167082
3794,Rural,No Education,Male,46,8,-82160,131183
3795,Rural,Incomplete Primary,Male,22,1,-82160,131183
3796,Rural,Incomplete Primary,Female,15,0,-78311,135032
3797,Rural,No Education,Male,40,6,-76839,136504
3798,Rural,Incomplete Primary,Male,15,0,-76839,136504
3799,Rural,No Education,Female,29,1,-70998,142345
3800,Rural,No Education,Male,33,7,-69473,143870
3801,Rural,No Education,Male,43,6,-81351,131992
3802,Rural,Incomplete Secondary,Male,20,1,-61771,151572
3803,Rural,No Education,Male,35,7,-93754,119589
3804,Rural,Incomplete Primary,Male,15,0,-93754,119589
3805,Rural,No Education,Female,49,3,-62445,150898
3806,Urban,No Education,Female,35,3,97910,311253
3807,Urban,Complete Primary,Female,16,0,97910,311253
3808,Urban,No Education,Female,29,1,97910,311253
3809,Urban,Higher,Female,23,0,128550,341893
3810,Urban,Higher,Male,44,2,227065,440408
3811,Urban,Complete Primary,Male,34,0,166951,380294
3812,Urban,Incomplete Primary,Female,39,2,209178,422521
3813,Urban,Higher,Female,18,0,209178,422521
3814,Urban,No Education,Male,22,1,133180,346523
3815,Urban,Incomplete Primary,Male,28,1,123407,336750
3816,Urban,Incomplete Primary,Male,25,2,165977,379320
3817,Urban,Incomplete Primary,Female,46,3,122409,335752
3818,Urban,Incomplete Secondary,Female,16,0,122409,335752
3819,Urban,Incomplete Primary,Male,21,0,138932,352275
3820,Urban,Incomplete Primary,Male,17,0,138932,352275
3821,Urban,Higher,Female,42,2,106097,319440
3822,Urban,Incomplete Secondary,Female,17,0,208501,421844
3823,Urban,Complete Primary,Male,30,0,133997,347340
3824,Urban,Complete Primary,Male,24,1,126605,339948
3825,Urban,Incomplete Primary,Female,31,4,162283,375626
3826,Urban,Incomplete Primary,Female,17,0,162283,375626
3827,Urban,Higher,Female,26,0,204678,418021
3828,Urban,Higher,Male,25,0,183744,397087
3829,Rural,No Education,Male,26,4,-40827,172516
3830,Rural,No Education,Female,22,2,-45437,167906
3831,Rural,No Education,Male,21,1,-35625,177718
3832,Rural,No Education,Male,20,0,-29801,183542
3833,Rural,Complete Primary,Male,18,0,-29801,183542
3834,Rural,No Education,Male,30,4,-60487,152856
3835,Rural,No Education,Male,18,0,-27601,185742
3836,Rural,No Education,Male,35,5,-40321,173022
3837,Rural,No Education,Male,25,3,-46366,166977
3838,Rural,Incomplete Primary,Male,15,0,-34185,179158
3839,Rural,No Education,Male,30,4,-53895,159448
3840,Rural,No Education,Male,45,6,-26835,186508
3841,Rural,Incomplete Secondary,Male,20,0,-26835,186508
3842,Rural,Incomplete Primary,Male,18,0,-26835,186508
3843,Rural,No Education,Male,37,5,-52752,160591
3844,Rural,Incomplete Primary,Male,20,0,-52752,160591
3845,Rural,Incomplete Primary,Male,16,0,-52752,160591
3846,Rural,No Education,Female,42,6,-31666,181677
3847,Rural,Incomplete Primary,Female,15,0,-37635,175708
3848,Rural,No Education,Male,36,7,-37592,175751
3849,Rural,Incomplete Secondary,Male,17,0,-37592,175751
3850,Rural,Incomplete Secondary,Male,16,0,-37592,175751
3851,Rural,No Education,Male,30,2,-44595,168748
3852,Rural,No Education,Male,24,1,-47999,165344
3853,Rural,No Education,Male,28,2,-46423,166920
3854,Rural,No Education,Male,28,3,-42442,170901
3855,Rural,No Education,Male,26,2,-35413,177930
3856,Rural,No Education,Male,21,2,-53826,159517
3857,Urban,Incomplete Primary,Female,31,3,92815,306158
3858,Urban,Higher,Male,21,0,258162,471505
3859,Urban,Incomplete Primary,Male,18,0,258162,471505
3860,Urban,Incomplete Secondary,Female,21,0,153165,366508
3861,Urban,Incomplete Primary,Female,47,7,183159,396502
3862,Urban,Incomplete Secondary,Female,25,0,183159,396502
3863,Urban,Incomplete Secondary,Female,18,0,183159,396502
3864,Urban,Incomplete Primary,Female,30,2,200890,414233
3865,Urban,Incomplete Primary,Male,28,2,136442,349785
3866,Urban,No Education,Male,45,0,163697,377040
3867,Urban,Higher,Male,28,0,253725,467068
3868,Urban,Incomplete Primary,Male,18,0,253725,467068
3869,Urban,Incomplete Primary,Male,30,1,177889,391232
3870,Urban,Incomplete Secondary,Female,30,1,174765,388108
3871,Urban,Complete Secondary,Male,26,0,297210,510553
3872,Urban,Incomplete Secondary,Male,20,0,297210,510553
3873,Urban,Higher,Male,45,3,224017,437360
3874,Urban,Higher,Male,20,0,224017,437360
3875,Urban,Incomplete Primary,Female,48,2,148294,361637
3876,Urban,Incomplete Primary,Female,19,0,148294,361637
3877,Urban,Complete Secondary,Male,36,1,195042,408385
3878,Urban,Higher,Female,28,1,230802,444145
3879,Urban,Incomplete Secondary,Female,22,3,190223,403566
3880,Urban,Higher,Female,43,3,239984,453327
3881,Urban,Incomplete Primary,Female,18,0,239984,453327
3882,Urban,Complete Primary,Female,31,3,206430,419773
3883,Urban,Incomplete Secondary,Female,31,0,206430,419773
3884,Urban,Higher,Female,26,0,266495,479838
3885,Urban,Incomplete Secondary,Female,16,0,266495,479838
3886,Urban,Incomplete Primary,Female,17,0,266495,479838
3887,Rural,No Education,Male,18,1,-57078,156265
3888,Rural,No Education,Male,28,5,-58379,154964
3889,Rural,No Education,Male,45,7,-38265,175078
3890,Rural,Incomplete Secondary,Male,23,1,-38265,175078
3891,Rural,Incomplete Primary,Male,18,0,-38265,175078
3892,Rural,No Education,Male,24,2,-33819,179524
3893,Rural,No Education,Male,40,4,-56248,157095
3894,Rural,Incomplete Primary,Male,18,1,-56248,157095
3895,Rural,No Education,Male,35,5,-42068,171275
3896,Rural,No Education,Male,30,1,-24441,188902
3897,Rural,Incomplete Secondary,Male,18,0,-24441,188902
3898,Rural,Complete Primary,Female,15,0,-47318,166025
3899,Rural,Incomplete Primary,Male,24,1,-2096,211247
3900,Rural,Incomplete Primary,Male,27,5,-48817,164526
3901,Rural,No Education,Male,46,7,-45037,168306
3902,Rural,Incomplete Secondary,Male,18,0,-45037,168306
3903,Rural,Incomplete Primary,Male,15,0,-45037,168306
3904,Rural,Incomplete Secondary,Female,15,0,-56657,156686
3905,Rural,No Education,Male,28,3,-42610,170733
3906,Rural,Incomplete Primary,Male,22,3,-30179,183164
3907,Rural,No Education,Male,30,4,-82949,130394
3908,Rural,No Education,Male,37,5,-34799,178544
3909,Rural,Incomplete Secondary,Male,18,0,-43900,169443
3910,Rural,Incomplete Primary,Male,31,3,-40617,172726
3911,Rural,Incomplete Primary,Male,28,3,-44495,168848
3912,Rural,No Education,Male,30,5,-69595,143748
3913,Rural,No Education,Male,43,5,-48750,164593
3914,Rural,No Education,Male,37,9,-31954,181389
3915,Rural,Incomplete Primary,Male,35,7,-38740,174603
3916,Rural,Incomplete Secondary,Male,17,0,-38740,174603
3917,Rural,Incomplete Primary,Male,20,0,-22274,191069
3918,Rural,No Education,Male,17,1,-64178,149165
3919,Rural,No Education,Female,25,1,-78013,135330
3920,Rural,No Education,Male,19,0,-54768,158575
3921,Rural,No Education,Male,20,0,-54768,158575
3922,Rural,Incomplete Secondary,Male,20,2,-28803,184540
3923,Rural,Incomplete Primary,Male,28,3,-40446,172897
3924,Rural,No Education,Male,36,5,-53589,159754
3925,Rural,Incomplete Primary,Female,35,1,-25018,188325
3926,Rural,Incomplete Primary,Male,22,2,-16091,197252
3927,Rural,Incomplete Primary,Male,20,0,-16091,197252
3928,Rural,No Education,Male,19,1,-54198,159145
3929,Rural,No Education,Male,16,0,-54198,159145
3930,Rural,Incomplete Primary,Female,21,1,-66369,146974
3931,Rural,Incomplete Primary,Male,38,8,-30796,182547
3932,Rural,Incomplete Primary,Female,22,3,-26970,186373
3933,Rural,Incomplete Primary,Male,34,7,-41029,172314
3934,Rural,No Education,Male,45,7,-28987,184356
3935,Rural,Incomplete Primary,Male,18,0,-28987,184356
3936,Rural,No Education,Female,25,2,-72020,141323
3937,Rural,Incomplete Secondary,Male,17,0,-22659,190684
3938,Rural,Incomplete Secondary,Male,19,1,-35932,177411
3939,Rural,Complete Primary,Male,19,0,-40995,172348
3940,Rural,Incomplete Primary,Male,18,0,-40995,172348
3941,Rural,No Education,Male,22,1,-34848,178495
3942,Rural,Incomplete Primary,Male,16,0,-34848,178495
3943,Rural,No Education,Male,34,5,-43811,169532
3944,Rural,Incomplete Primary,Male,48,7,-21818,191525
3945,Rural,Incomplete Secondary,Male,19,0,-21818,191525
3946,Rural,Incomplete Secondary,Male,15,0,-23800,189543
3947,Rural,Incomplete Primary,Male,30,2,-27719,185624
3948,Rural,Incomplete Primary,Male,38,5,-39126,174217
3949,Rural,No Education,Male,35,7,-34799,178544
3950,Rural,Incomplete Primary,Male,24,2,-20537,192806
3951,Rural,Incomplete Primary,Male,32,8,-16607,196736
3952,Rural,No Education,Male,30,4,-39435,173908
3953,Rural,No Education,Female,37,7,-69792,143551
3954,Rural,Incomplete Primary,Female,15,0,-69792,143551
3955,Rural,Incomplete Primary,Male,32,6,-43812,169531
3956,Rural,Incomplete Primary,Male,16,0,-43812,169531
3957,Rural,No Education,Male,35,5,-23894,189449
3958,Rural,Incomplete Primary,Male,15,0,-38851,174492
3959,Rural,Incomplete Primary,Male,17,0,-40514,172829
3960,Rural,Incomplete Primary,Male,20,3,-29960,183383
3961,Rural,Incomplete Secondary,Female,24,0,-37259,176084
3962,Rural,Incomplete Primary,Male,25,3,-33556,179787
3963,Rural,Higher,Male,26,1,-14431,198912
3964,Rural,No Education,Male,27,2,-47266,166077
3965,Rural,No Education,Male,27,5,-40355,172988
3966,Rural,Incomplete Primary,Male,16,0,-50752,162591
3967,Rural,No Education,Male,22,1,-50752,162591
3968,Rural,No Education,Male,25,0,-46196,167147
3969,Rural,No Education,Male,32,5,-29374,183969
3970,Rural,No Education,Female,36,3,-44679,168664
3971,Rural,No Education,Female,30,3,-61774,151569
3972,Rural,No Education,Female,28,2,-51578,161765
3973,Rural,Higher,Female,22,0,-20844,192499
3974,Rural,Higher,Female,23,1,-20844,192499
3975,Rural,No Education,Male,41,4,-3969,209374
3976,Rural,No Education,Male,20,2,-40797,172546
3977,Rural,Higher,Female,22,0,-5437,207906
3978,Rural,No Education,Male,29,1,702,214045
3979,Rural,Incomplete Primary,Male,18,0,-1614,211729
3980,Rural,Incomplete Primary,Male,16,0,-16771,196572
3981,Rural,Incomplete Primary,Male,40,8,-24576,188767
3982,Rural,No Education,Male,39,6,-52050,161293
3983,Rural,Incomplete Primary,Female,46,8,-28978,184365
3984,Rural,Incomplete Primary,Female,15,0,-53660,159683
3985,Rural,Higher,Female,30,0,-18953,194390
3986,Rural,Incomplete Secondary,Female,21,1,-43997,169346
3987,Rural,No Education,Male,21,2,-35291,178052
3988,Rural,No Education,Female,30,4,-98883,114460
3989,Rural,Incomplete Primary,Male,24,4,-51234,162109
3990,Rural,No Education,Male,30,9,-98715,114628
3991,Rural,No Education,Female,30,2,-81310,132033
3992,Rural,Incomplete Secondary,Male,27,3,-67400,145943
3993,Rural,Incomplete Primary,Female,17,0,-63280,150063
3994,Rural,Incomplete Secondary,Male,18,0,-63561,149782
3995,Rural,No Education,Female,18,1,-102065,111278
3996,Rural,No Education,Male,18,0,-81397,131946
3997,Rural,Incomplete Primary,Male,15,0,-81397,131946
3998,Rural,No Education,Female,27,5,-85906,127437
3999,Rural,Higher,Female,25,3,-3449,209894
4000,Rural,Incomplete Secondary,Female,45,4,-12775,200568
4001,Rural,No Education,Female,40,7,-48943,164400
4002,Rural,No Education,Male,32,4,-68616,144727
4003,Rural,No Education,Female,27,3,-56634,156709
4004,Rural,No Education,Male,36,8,-88521,124822
4005,Rural,No Education,Female,16,0,-76911,136432
4006,Rural,No Education,Male,30,3,-76341,137002
4007,Rural,Incomplete Primary,Female,24,3,15017,228360
4008,Rural,No Education,Female,30,4,-62501,150842
4009,Rural,No Education,Female,40,6,-49418,163925
4010,Rural,Complete Primary,Female,25,2,-47793,165550
4011,Rural,No Education,Female,37,6,-83596,129747
4012,Rural,Incomplete Primary,Male,25,4,-78829,134514
4013,Rural,No Education,Male,45,6,-42145,171198
4014,Rural,No Education,Male,20,0,-50005,163338
4015,Rural,Incomplete Primary,Female,16,0,-14572,198771
4016,Rural,No Education,Male,32,7,-22310,191033
4017,Rural,Incomplete Primary,Male,16,0,-22310,191033
4018,Rural,Incomplete Primary,Male,15,0,-45570,167773
4019,Rural,No Education,Male,23,2,-42047,171296
4020,Rural,Incomplete Primary,Female,30,5,-51760,161583
4021,Rural,No Education,Male,38,9,-38586,174757
4022,Rural,Incomplete Primary,Male,18,1,-38586,174757
4023,Rural,No Education,Male,30,5,-59818,153525
4024,Rural,No Education,Male,45,7,-27251,186092
4025,Rural,Incomplete Primary,Male,19,0,-27251,186092
4026,Rural,Incomplete Primary,Male,16,0,-27251,186092
4027,Rural,No Education,Female,39,5,-33829,179514
4028,Rural,No Education,Female,21,0,-33829,179514
4029,Rural,Incomplete Primary,Female,17,0,-33829,179514
4030,Rural,No Education,Male,19,0,-28424,184919
4031,Rural,No Education,Female,38,4,-47142,166201
4032,Rural,Incomplete Primary,Female,19,0,-47142,166201
4033,Rural,No Education,Male,24,3,-37650,175693
4034,Rural,Incomplete Primary,Female,22,2,-34029,179314
4035,Rural,Incomplete Primary,Female,23,2,-49235,164108
4036,Rural,Incomplete Primary,Male,40,5,-6585,206758
4037,Rural,Complete Primary,Male,22,0,-8203,205140
4038,Rural,Incomplete Primary,Male,31,2,-35124,178219
4039,Rural,No Education,Male,42,6,-54084,159259
4040,Rural,No Education,Male,26,2,-70883,142460
4041,Rural,Incomplete Secondary,Male,22,1,-42749,170594
4042,Rural,No Education,Male,25,4,-62054,151289
4043,Rural,No Education,Male,30,3,-40051,173292
4044,Rural,Complete Primary,Male,16,0,-83427,129916
4045,Rural,No Education,Male,23,3,-70980,142363
4046,Rural,Incomplete Primary,Female,47,1,-61578,151765
4047,Rural,No Education,Male,38,4,-42852,170491
4048,Rural,No Education,Male,22,1,-42852,170491
4049,Rural,No Education,Male,30,3,-65696,147647
4050,Rural,Incomplete Primary,Male,20,0,-60786,152557
4051,Rural,No Education,Male,27,5,-63971,149372
4052,Rural,No Education,Male,20,0,-40341,173002
4053,Rural,No Education,Male,40,5,-40341,173002
4054,Rural,No Education,Male,15,0,-40341,173002
4055,Rural,No Education,Male,30,3,-61559,151784
4056,Rural,No Education,Male,43,7,-64156,149187
4057,Rural,No Education,Male,26,1,-64156,149187
4058,Rural,No Education,Male,16,0,-64156,149187
4059,Rural,Incomplete Primary,Male,21,0,-62536,150807
4060,Rural,Incomplete Primary,Male,18,0,-55986,157357
4061,Rural,Incomplete Primary,Male,16,0,-55986,157357
4062,Rural,No Education,Male,28,5,-68672,144671
4063,Rural,No Education,Male,27,3,-45001,168342
4064,Rural,No Education,Male,20,1,-61476,151867
4065,Rural,No Education,Male,20,0,-61476,151867
4066,Rural,Incomplete Primary,Male,38,4,-77937,135406
4067,Rural,No Education,Female,19,0,-79029,134314
4068,Rural,No Education,Male,39,3,-23166,190177
4069,Rural,No Education,Male,27,2,-11516,201827
4070,Rural,No Education,Male,33,2,-34871,178472
4071,Rural,No Education,Male,32,3,-37253,176090
4072,Rural,Incomplete Primary,Female,17,0,-41163,172180
4073,Rural,Incomplete Primary,Male,27,0,-15469,197874
4074,Rural,Incomplete Primary,Male,15,0,-15469,197874
4075,Rural,No Education,Female,27,1,-30766,182577
4076,Rural,No Education,Male,39,0,-16640,196703
4077,Rural,Incomplete Secondary,Male,23,0,-16640,196703
4078,Rural,Incomplete Primary,Male,34,5,-20664,192679
4079,Rural,Incomplete Primary,Female,27,0,-36763,176580
4080,Rural,No Education,Male,37,4,-43034,170309
4081,Rural,No Education,Male,46,6,-5512,207831
4082,Rural,Higher,Male,23,0,-5512,207831
